latitude,longitude,rwi,error
19.8183898,-99.107666,0.632,0.542
17.4449916,-92.8234863,-0.494,0.482
27.8682161,-105.4797363,0.096,0.478
25.8888782,-103.2385254,0.243,0.382
21.4428427,-101.5026855,-0.427,0.368
17.4240283,-95.0866699,-0.174,0.521
28.3913999,-105.567627,0.201,0.416
24.0765587,-102.4694824,-0.174,0.386
19.2800355,-101.6125488,-0.265,0.437
18.5108654,-95.7019043,0.012,0.52
20.2106559,-99.2175293,0.467,0.526
16.4992989,-97.767334,-0.556,0.52
22.0550957,-100.447998,-0.139,0.426
21.279137,-101.920166,-0.087,0.435
19.3007745,-97.5256348,-0.025,0.533
23.7953972,-98.1188965,0.155,0.443
19.0517333,-100.1184082,-0.3,0.494
28.5459253,-107.4133301,-0.311,0.399
19.2385495,-96.8444824,0.266,0.53
21.0127268,-101.7443848,-0.162,0.461
16.7729866,-92.1643066,-0.599,0.462
17.4240283,-92.4060059,-0.239,0.597
24.9561796,-98.1628418,-0.077,0.39
17.8846589,-95.5480957,-0.408,0.548
20.7252905,-102.1618652,0.016,0.458
17.1722825,-98.9538574,-0.532,0.457
16.0985977,-92.8015137,-0.507,0.531
16.9201944,-93.614502,-0.263,0.427
15.8239658,-96.7785645,-0.926,0.44
20.7252905,-98.0529785,-0.414,0.448
20.581367,-99.6130371,-0.183,0.57
20.6430652,-98.6462402,0.837,0.557
21.0742486,-98.4484863,-0.292,0.504
20.1900348,-98.2946777,0.034,0.491
25.6514299,-108.0285645,0.127,0.417
17.2352512,-92.076416,-0.356,0.469
18.3858046,-92.8674316,-0.143,0.598
18.2815179,-100.6896973,-0.727,0.444
20.25189,-98.338623,0.707,0.534
19.3215109,-90.736084,0.772,0.589
19.8183898,-101.3049316,0.389,0.435
20.540221,-99.0856934,-0.502,0.496
19.9423689,-98.3605957,-0.7,0.479
18.9270721,-100.3161621,-0.363,0.471
29.2193016,-104.4470215,0.149,0.408
17.3191761,-93.7243652,-0.503,0.524
17.4659524,-91.5270996,-0.411,0.652
18.0518668,-101.1071777,-0.428,0.374
18.8023178,-96.4050293,0.49,0.521
20.0456105,-100.9094238,-0.27,0.42
18.2189158,-98.1408691,-0.205,0.458
20.3961229,-102.7990723,-0.081,0.433
18.5317,-94.9108887,-0.913,0.434
19.5494371,-100.5358887,-0.793,0.421
21.8309063,-102.0080566,-0.52,0.426
20.004322,-105.3479004,-0.556,0.46
24.7168951,-101.5466309,-0.865,0.363
17.3401514,-92.208252,-0.661,0.424
30.6284584,-111.4123535,-0.501,0.417
18.7815164,-99.7668457,-0.15,0.535
16.8571194,-99.744873,0.042,0.485
19.8183898,-96.7126465,-0.407,0.528
16.9832482,-93.3068848,-0.337,0.619
16.4782298,-97.3718262,-0.112,0.451
18.3232401,-100.0744629,-0.523,0.439
19.2385495,-99.4592285,0.341,0.524
20.4167166,-100.5578613,-0.385,0.509
25.0159284,-105.4577637,-0.405,0.376
23.8356006,-106.6662598,0.33,0.485
20.3755265,-98.8879395,-0.244,0.439
22.4008712,-101.4147949,-0.388,0.369
20.9922139,-103.0847168,0.102,0.442
20.7869302,-101.4807129,-0.24,0.434
16.1830238,-92.208252,-0.463,0.521
27.5180148,-107.8527832,0.038,0.42
21.9939882,-102.1838379,0.414,0.416
18.1145288,-99.1955566,0.266,0.472
20.6019358,-100.2941895,0.199,0.473
18.9478555,-98.9538574,-0.218,0.55
22.4211843,-99.5910645,-0.02,0.402
19.7149999,-102.5134277,-0.291,0.453
20.3961229,-101.217041,1.017,0.492
16.2041247,-91.8786621,-0.362,0.507
20.1075229,-97.064209,-0.376,0.557
21.7901067,-100.6896973,-0.355,0.434
20.7252905,-101.3928223,0.85,0.438
19.6736252,-96.6906738,0.045,0.504
23.7551814,-99.107666,1.125,0.487
19.5494371,-98.1408691,0.187,0.483
18.9270721,-98.404541,0.49,0.54
17.6544909,-94.7570801,0.122,0.544
18.6982852,-99.1955566,0.348,0.536
19.1555462,-100.1843262,-0.421,0.46
17.6963617,-97.7233887,0.004,0.542
19.9010533,-99.3273926,0.78,0.538
19.1555462,-100.6677246,-0.064,0.408
22.1568828,-105.0842285,-0.488,0.349
18.9062862,-100.0964355,0.292,0.503
20.2931131,-101.986084,0.852,0.482
28.6809493,-107.545166,0.429,0.414
21.115249,-100.645752,0.019,0.444
22.6444321,-101.7883301,0.708,0.421
20.5196439,-101.5686035,0.273,0.459
20.2931131,-98.536377,0.094,0.467
21.3814746,-98.470459,-0.547,0.406
19.1555462,-96.2072754,1.181,0.564
16.8571194,-96.9763184,-0.805,0.455
20.0456105,-89.9450684,-0.602,0.451
19.176301,-99.6130371,0.945,0.537
21.606365,-98.7341309,-0.542,0.467
21.0127268,-97.3937988,-0.447,0.506
19.9217124,-96.9104004,-0.36,0.524
17.6126105,-97.4157715,-0.815,0.478
20.4167166,-88.0334473,0.0,0.544
19.4251534,-99.107666,1.325,0.478
23.513626,-100.2722168,-0.13,0.472
23.8556976,-100.0964355,0.038,0.368
23.9360545,-104.5788574,-0.204,0.449
21.2177003,-104.8864746,0.431,0.406
16.4571585,-92.5158691,-0.882,0.45
18.7399059,-101.1730957,0.092,0.456
18.2815179,-93.2629395,-0.329,0.561
20.0456105,-104.029541,-0.128,0.352
18.260653,-94.6472168,0.319,0.557
20.2931131,-99.041748,0.016,0.509
30.7229484,-113.0163574,-0.388,0.447
23.7551814,-99.9865723,0.326,0.433
18.9894144,-99.5471191,0.097,0.565
20.3961229,-99.0197754,0.169,0.504
20.7252905,-102.9528809,-0.144,0.383
22.9280413,-98.2946777,0.388,0.408
20.3343253,-99.6569824,0.036,0.505
17.6754275,-95.1086426,-0.566,0.46
17.6754275,-94.2077637,-0.511,0.443
25.4928679,-103.6560059,0.294,0.478
19.6529339,-90.4284668,0.194,0.552
21.0332369,-103.5461426,-0.524,0.489
27.7516073,-107.8308105,-0.762,0.335
17.0042615,-97.9211426,-0.135,0.517
22.2585964,-101.2390137,-0.151,0.373
18.4691886,-98.6022949,0.035,0.506
23.7551814,-105.7434082,-0.096,0.466
20.7047384,-104.0075684,-0.264,0.411
15.5277906,-92.4719238,-0.507,0.514
19.7356832,-100.1184082,-0.412,0.474
21.1972157,-89.6594238,0.841,0.546
19.5701418,-96.9543457,1.051,0.568
20.1075229,-101.348877,-0.526,0.466
28.0816733,-107.7209473,-0.02,0.446
20.2931131,-97.7453613,-0.566,0.448
23.7953972,-110.0500488,-0.45,0.439
16.8781467,-92.3840332,0.113,0.588
28.3913999,-109.8742676,-0.207,0.431
20.4373076,-103.8537598,0.059,0.466
20.1694109,-99.1296387,-0.573,0.478
18.7190968,-98.9318848,0.559,0.542
27.6543377,-110.3137207,0.502,0.404
20.6430652,-89.4177246,0.099,0.56
20.1075229,-100.7336426,0.962,0.447
19.1140289,-104.2492676,-0.094,0.458
18.0727566,-96.4050293,-0.278,0.575
19.5908438,-96.7785645,0.38,0.54
20.0662507,-96.9104004,-0.468,0.504
19.8390597,-100.8215332,0.949,0.463
17.8009957,-95.8337402,-0.71,0.52
20.6225019,-101.2609863,0.681,0.447
16.5624922,-94.0100098,-0.79,0.463
31.194007,-110.994873,0.005,0.402
18.3232401,-95.8557129,0.036,0.54
18.2189158,-96.1413574,-0.194,0.54
17.5707203,-97.7893066,-0.203,0.549
21.5655017,-104.9084473,-0.076,0.446
22.7863104,-98.0969238,0.248,0.462
15.9718913,-97.3059082,-0.737,0.516
17.4659524,-94.119873,-0.665,0.495
19.4044302,-100.6677246,-0.589,0.371
29.0657724,-110.9289551,0.578,0.456
17.2981985,-96.0314941,-0.302,0.512
18.3023803,-96.8664551,-0.374,0.433
25.9481659,-105.501709,-0.632,0.363
20.0662507,-102.2497559,0.644,0.455
21.8309063,-99.9206543,-0.153,0.45
25.3738088,-100.4040527,-0.215,0.414
20.3137206,-103.4362793,0.132,0.454
20.8280094,-101.8762207,0.002,0.429
17.2981985,-97.8552246,-0.728,0.496
24.5571158,-107.4572754,0.08,0.463
16.9622326,-93.4387207,-0.584,0.564
23.8757915,-104.4909668,0.722,0.48
18.1354112,-93.1750488,0.318,0.573
19.8803914,-100.9313965,0.685,0.436
16.1830238,-90.5822754,-0.113,0.529
18.0309744,-96.7346191,-0.422,0.468
19.4873072,-103.7658691,-0.232,0.441
17.256236,-98.0090332,-0.271,0.502
18.9062862,-97.6574707,0.742,0.537
19.6736252,-100.8435059,-0.377,0.426
19.5494371,-100.6677246,-0.747,0.384
22.0347295,-104.9304199,0.156,0.466
19.3837043,-89.3518066,-0.43,0.436
23.1504616,-105.6115723,-0.403,0.354
19.1970531,-98.2067871,0.963,0.554
25.2546322,-97.767334,0.552,0.436
20.1694109,-101.3049316,0.526,0.413
19.9217124,-101.0192871,-0.317,0.49
20.4990639,-102.0300293,-0.326,0.505
19.3422447,-96.4929199,0.526,0.521
17.1092924,-92.0983887,-0.58,0.588
19.3007745,-97.2180176,-0.379,0.456
18.6982852,-97.3278809,-0.261,0.494
32.5190256,-114.8840332,0.526,0.399
20.4990639,-97.4157715,1.034,0.553
19.7149999,-99.0856934,0.561,0.52
15.7816814,-96.0754395,0.487,0.588
21.2177003,-101.7883301,-0.53,0.408
22.1975771,-104.8205566,-0.609,0.354
19.9010533,-97.3059082,-0.478,0.479
15.8873757,-93.7023926,-0.342,0.552
15.8662413,-96.4489746,-0.6,0.536
16.6046096,-98.2287598,0.1,0.582
22.0958194,-102.0959473,0.594,0.46
21.9532352,-99.2834473,-0.263,0.443
20.3343253,-97.0202637,0.054,0.568
32.5931055,-115.4772949,1.172,0.479
18.0100796,-94.9108887,0.172,0.571
21.810508,-98.338623,-0.276,0.427
25.5919938,-97.9211426,0.613,0.447
20.0662507,-101.5026855,-0.533,0.441
20.9306583,-101.217041,-0.008,0.421
16.6677684,-93.5925293,-0.753,0.54
21.279137,-100.7775879,-0.085,0.433
20.1075229,-99.744873,0.224,0.49
19.3007745,-99.6130371,0.858,0.494
16.1619207,-92.1203613,-0.646,0.507
19.7770419,-97.0861816,-0.441,0.547
21.3405481,-100.6677246,0.031,0.478
28.0041014,-110.5773926,0.329,0.438
20.5607954,-98.6022949,-0.34,0.449
18.3023803,-99.810791,-0.362,0.436
24.1968685,-107.1496582,0.155,0.452
25.8295607,-98.1188965,0.324,0.432
18.6358348,-96.3830566,-0.075,0.531
20.5607954,-99.5031738,-0.255,0.437
19.3215109,-102.6013184,-0.174,0.384
16.9622326,-97.5476074,-0.22,0.444
19.3629758,-99.5910645,1.002,0.538
16.8360897,-93.3068848,-0.302,0.534
19.3007745,-102.2497559,-0.474,0.458
19.1970531,-102.8210449,0.558,0.39
17.0042615,-96.1193848,-0.161,0.509
25.9679218,-106.5783691,-0.37,0.334
18.1354112,-93.2189941,0.685,0.576
20.004322,-101.2390137,0.018,0.443
20.5607954,-98.9978027,-0.437,0.557
22.4211843,-101.1291504,-0.113,0.447
22.075459,-103.260498,-0.533,0.422
16.5414301,-93.4606934,-0.504,0.466
18.552532,-100.1623535,-0.252,0.462
17.0672871,-92.6037598,-0.269,0.477
20.2931131,-98.9758301,0.758,0.493
20.1487843,-100.1184082,0.027,0.42
19.2800355,-100.7995605,0.002,0.476
20.5607954,-100.7116699,0.431,0.466
24.7368531,-107.3474121,0.113,0.462
21.4223895,-98.9318848,-0.295,0.491
20.4373076,-102.4035645,0.279,0.465
19.9836736,-99.4592285,0.49,0.466
16.7098626,-92.0544434,-0.074,0.538
18.9270721,-96.4050293,-0.305,0.517
20.3549272,-98.1628418,0.908,0.528
19.8183898,-103.4802246,1.179,0.472
20.4784813,-97.1960449,-0.189,0.513
20.9922139,-89.1760254,-0.367,0.559
20.3137206,-101.7663574,0.111,0.44
22.4618017,-99.3054199,-0.463,0.426
17.5707203,-94.1638184,-0.234,0.496
19.5701418,-100.7556152,-0.475,0.449
21.0742486,-98.6022949,-0.247,0.494
22.4211843,-102.2497559,0.695,0.465
17.3611242,-92.076416,-0.263,0.537
20.9511796,-100.3820801,0.11,0.444
16.9622326,-97.5695801,0.019,0.431
19.6529339,-101.3269043,0.051,0.455
17.9891824,-95.2404785,0.153,0.491
20.4990639,-102.4694824,0.27,0.461
17.0252724,-97.7453613,-0.434,0.46
31.587894,-106.3146973,0.898,0.497
19.5080198,-96.8225098,0.36,0.482
21.5859348,-98.7341309,-0.17,0.447
18.3858046,-99.8327637,-0.516,0.448
15.2947823,-92.3181152,-0.349,0.498
18.3023803,-98.1848145,-0.576,0.427
22.7457888,-104.666748,-0.512,0.352
18.7607124,-97.701416,0.539,0.568
23.7953972,-105.369873,0.029,0.467
21.0742486,-98.9538574,0.49,0.507
16.7940233,-97.1960449,-0.623,0.441
15.6970862,-96.6027832,0.067,0.509
21.1357449,-101.9421387,-0.262,0.449
19.6943139,-98.0090332,-0.056,0.542
20.8280094,-98.8879395,-0.541,0.417
22.3805551,-102.8869629,0.22,0.42
17.0672871,-92.2521973,-0.038,0.524
19.6736252,-103.2165527,-0.035,0.433
17.6963617,-101.6345215,0.61,0.479
21.0947502,-100.9973145,-0.049,0.398
28.1979261,-108.1604004,0.069,0.418
19.7149999,-102.0080566,0.091,0.363
21.3200806,-98.0529785,-0.486,0.484
20.0456105,-87.9455566,-0.45,0.455
18.1145288,-92.208252,-0.375,0.461
21.6267923,-105.0402832,-0.68,0.396
20.7663865,-98.7121582,-0.565,0.45
22.82682,-99.041748,-0.022,0.408
24.3170649,-105.4138184,-0.114,0.335
14.9978516,-92.2302246,0.161,0.515
16.7309063,-95.1086426,-0.425,0.469
22.1365313,-100.7336426,0.0,0.397
32.6301225,-115.411377,1.154,0.48
19.5287298,-97.7233887,-0.673,0.474
15.5066188,-92.4938965,-0.437,0.434
19.2800355,-102.7770996,-0.398,0.454
17.4449916,-99.1296387,-0.359,0.507
27.342494,-110.4675293,-0.774,0.387
16.7098626,-99.6569824,-0.311,0.517
25.6910376,-103.5681152,-0.291,0.436
17.4449916,-91.5490723,-0.277,0.502
18.8647066,-101.3269043,-0.137,0.343
15.6336167,-92.6916504,-0.465,0.532
27.9846997,-110.9289551,0.267,0.443
17.6126105,-94.6032715,-0.865,0.495
23.2514401,-103.260498,-0.583,0.471
31.587894,-106.3806152,1.249,0.487
20.0868882,-99.107666,0.352,0.537
18.8647066,-97.0861816,0.794,0.568
21.6267923,-102.9968262,0.866,0.471
22.7660511,-100.8874512,0.404,0.466
27.3815228,-107.8088379,-0.69,0.353
21.3814746,-102.623291,-0.411,0.477
15.4642688,-92.1643066,-0.244,0.541
18.4066544,-92.6257324,-0.675,0.501
23.7953972,-106.6223145,-0.179,0.395
24.5970797,-99.6350098,-0.627,0.484
20.6430652,-102.2058105,-0.116,0.428
16.7309063,-94.8449707,-0.214,0.462
25.3539542,-98.0529785,0.196,0.424
23.8155005,-104.2712402,-0.089,0.394
17.2772184,-97.8112793,-0.799,0.452
18.5941885,-96.1193848,-0.243,0.501
21.5041851,-100.7556152,0.275,0.491
28.5845213,-106.9299316,-0.577,0.456
17.4449916,-93.1311035,-0.556,0.492
20.0868882,-97.2619629,-0.068,0.525
19.4044302,-99.2614746,1.4,0.519
19.2592938,-99.1955566,0.922,0.542
20.6430652,-103.4143066,1.484,0.438
15.2735868,-92.6257324,0.039,0.498
23.049407,-101.0192871,-0.117,0.391
18.8023178,-98.9978027,-0.417,0.557
20.3755265,-97.3059082,0.326,0.547
20.9306583,-98.0969238,-0.46,0.447
19.7149999,-97.3718262,-0.56,0.517
17.1722825,-95.1086426,-0.981,0.509
32.4263397,-115.1916504,0.349,0.443
23.7551814,-110.2478027,0.039,0.379
19.5701418,-99.6350098,0.018,0.519
17.4449916,-97.3278809,0.258,0.558
16.5203656,-91.439209,-0.774,0.435
17.8009957,-95.7897949,-0.469,0.561
15.4430906,-93.1530762,0.053,0.563
18.7190968,-98.4924316,-0.038,0.497
27.2057853,-101.348877,-0.193,0.421
16.2463197,-93.416748,-0.723,0.434
21.279137,-98.3825684,0.493,0.538
17.5288204,-97.3498535,0.437,0.53
22.6241518,-102.1618652,-0.517,0.389
18.093644,-96.1193848,0.719,0.538
20.1075229,-101.1730957,0.966,0.464
19.1970531,-104.666748,0.282,0.447
19.8803914,-97.8991699,-0.254,0.486
31.7748771,-106.5783691,1.012,0.507
30.5528,-115.9387207,0.98,0.474
20.25189,-97.8771973,0.346,0.538
18.0100796,-96.8664551,-0.305,0.494
20.128155,-103.7219238,0.547,0.481
20.9716982,-98.5144043,0.441,0.544
30.7229484,-112.7746582,-0.656,0.417
22.2179198,-101.3708496,-0.017,0.448
19.0932663,-98.2507324,1.318,0.554
19.2800355,-88.5827637,-0.118,0.566
17.8219152,-95.4162598,-0.339,0.508
17.7382226,-91.1975098,-0.323,0.434
17.5078668,-99.6789551,-0.354,0.528
23.1504616,-102.6452637,0.311,0.473
18.3232401,-103.458252,-0.071,0.456
19.3837043,-101.217041,-0.1,0.383
22.0958194,-105.2160645,0.273,0.443
26.4410651,-105.5236816,-0.18,0.431
17.4869108,-101.0412598,-0.37,0.454
30.7607184,-108.380127,-0.215,0.417
16.2674138,-92.4499512,-0.215,0.577
18.6566542,-100.1843262,0.372,0.521
22.0347295,-103.260498,-0.556,0.417
32.4634255,-115.1916504,0.082,0.459
19.9423689,-100.4919434,-0.042,0.412
19.3422447,-96.932373,0.019,0.553
25.4928679,-103.3703613,0.583,0.488
19.4873072,-98.3825684,-0.017,0.473
17.6754275,-97.5915527,0.103,0.471
19.4044302,-98.5144043,0.209,0.584
18.8231166,-99.6789551,1.078,0.528
23.9360545,-105.8093262,-0.533,0.369
19.2178026,-97.8991699,0.421,0.494
24.5770993,-107.3913574,0.593,0.481
20.0456105,-102.4035645,0.62,0.444
19.2800355,-98.4484863,0.624,0.5
20.6636257,-100.7995605,-0.356,0.461
19.9217124,-102.2058105,0.015,0.402
17.8219152,-91.2414551,-0.146,0.569
20.7047384,-90.4504395,0.195,0.583
25.5126996,-103.326416,0.34,0.49
21.3610128,-100.7556152,-0.467,0.383
18.7607124,-98.404541,-0.39,0.489
17.9264757,-92.0983887,-0.686,0.452
19.9836736,-88.6706543,-0.328,0.454
18.9270721,-96.0314941,-0.488,0.484
22.5430006,-98.7561035,0.723,0.462
16.9201944,-97.9431152,-0.336,0.519
25.4928679,-100.1843262,0.82,0.461
22.1161768,-103.2385254,-0.199,0.421
26.0863877,-106.8640137,-0.542,0.35
21.5041851,-105.0842285,-0.518,0.425
20.3961229,-100.7116699,-0.332,0.433
20.3343253,-100.4260254,-0.514,0.416
23.8155005,-106.4245605,-0.584,0.364
20.6430652,-103.0847168,0.305,0.409
17.5707203,-101.3269043,-0.489,0.439
20.6841834,-103.0847168,0.483,0.451
18.1980434,-96.1193848,-0.337,0.557
14.5516838,-92.2521973,-0.176,0.53
20.1900348,-88.3850098,-0.042,0.584
21.1972157,-98.5144043,-0.539,0.467
17.6544909,-101.5686035,1.083,0.481
20.4167166,-102.9528809,-0.405,0.431
19.9630226,-99.2834473,-0.302,0.517
14.9341696,-92.4719238,-0.198,0.518
27.0884727,-109.6325684,-0.314,0.417
21.8309063,-100.9094238,-0.231,0.445
17.5497715,-91.5930176,-0.576,0.485
19.445874,-101.217041,-0.445,0.424
18.2397857,-89.4616699,0.033,0.48
16.415009,-96.5368652,-0.441,0.451
17.2352512,-91.5710449,-0.542,0.489
19.6322399,-101.5466309,0.245,0.424
20.4990639,-98.0749512,-0.479,0.493
21.7492955,-99.5910645,-0.355,0.413
31.7748771,-116.619873,1.122,0.498
17.2352512,-92.713623,-0.428,0.52
21.8920839,-101.1291504,-0.097,0.379
19.2178026,-99.7229004,-0.235,0.502
20.7869302,-105.1062012,-0.728,0.38
19.5080198,-99.3493652,-0.529,0.512
25.4928679,-103.5461426,0.664,0.472
17.9891824,-98.3166504,-0.196,0.573
19.8183898,-96.7785645,-0.188,0.438
18.3649523,-95.0427246,-0.143,0.473
23.7149531,-100.8435059,-0.385,0.42
17.256236,-91.1315918,-0.642,0.483
23.4330087,-98.8220215,0.068,0.379
28.0234996,-110.8630371,-0.328,0.409
15.6336167,-92.2521973,-0.103,0.5
24.8964019,-107.4572754,-0.327,0.452
22.4008712,-104.4909668,-0.681,0.34
24.1166746,-105.6555176,-0.299,0.371
23.5539161,-103.7878418,-0.156,0.397
21.258661,-98.1848145,-0.648,0.492
18.5108654,-100.513916,-0.667,0.412
26.775039,-108.2263184,0.113,0.401
25.7899992,-109.0393066,0.591,0.487
18.4483464,-97.064209,-0.436,0.492
21.6880569,-100.6237793,0.116,0.423
19.3422447,-96.361084,0.616,0.556
20.6225019,-99.2834473,-0.258,0.501
27.2253254,-107.0617676,-0.55,0.358
31.0623449,-110.9069824,0.227,0.423
16.9622326,-93.3947754,-0.509,0.452
21.3405481,-102.7331543,-0.194,0.401
18.0100796,-92.1862793,-0.355,0.495
14.9553991,-92.3400879,-0.702,0.588
22.0143603,-98.9978027,1.48,0.469
23.2918101,-103.3044434,-0.373,0.39
29.0273543,-100.8654785,-0.29,0.395
19.01019,-96.229248,-0.417,0.536
25.6514299,-102.9968262,-0.236,0.443
19.4044302,-99.3493652,-0.55,0.536
20.5607954,-99.8327637,-0.258,0.446
18.9686362,-103.963623,0.178,0.491
20.9101341,-100.6896973,0.268,0.466
16.8360897,-96.8884277,-0.374,0.501
25.5126996,-108.380127,0.75,0.469
19.9423689,-103.0847168,-0.146,0.416
21.5246269,-102.4475098,0.146,0.463
24.1166746,-107.1276855,0.063,0.463
20.0249676,-105.2600098,-0.409,0.505
21.5859348,-102.7990723,-0.264,0.425
17.9055685,-90.5383301,-0.088,0.535
16.8781467,-92.6916504,-0.439,0.505
25.869109,-97.5915527,0.678,0.476
21.279137,-97.6574707,-0.111,0.458
29.5639011,-104.4250488,0.925,0.424
20.7869302,-105.2160645,0.134,0.434
16.1408153,-97.5695801,-0.421,0.494
18.6358348,-100.2282715,-0.138,0.531
22.1365313,-101.6784668,0.078,0.41
21.2996102,-102.4255371,-0.99,0.364
23.3321679,-99.7668457,-0.431,0.379
20.7663865,-100.4919434,0.126,0.467
19.6322399,-101.8322754,-0.182,0.441
17.6126105,-95.020752,0.006,0.523
25.5325281,-108.2043457,0.517,0.452
19.7977172,-99.5031738,0.071,0.481
22.0550957,-104.7546387,-0.368,0.338
19.1970531,-88.5168457,0.183,0.523
20.4990639,-98.8439941,-0.201,0.455
19.4873072,-102.0300293,-0.001,0.449
21.8920839,-98.8220215,-0.173,0.45
17.2352512,-98.9758301,0.123,0.602
19.6322399,-96.4709473,-0.279,0.577
18.3858046,-91.0217285,-0.529,0.511
16.0352546,-92.5817871,-0.327,0.569
21.4019335,-98.8879395,-0.511,0.459
26.7357986,-109.2590332,-0.054,0.434
20.7663865,-102.4914551,0.327,0.424
17.4449916,-92.0324707,-0.564,0.463
19.5080198,-99.3054199,0.151,0.473
15.6970862,-96.229248,0.029,0.544
23.8356006,-103.1286621,0.361,0.456
18.1354112,-94.0319824,-0.089,0.551
15.8873757,-96.4929199,0.155,0.499
17.4659524,-95.3503418,-0.749,0.556
18.093644,-95.3063965,-0.029,0.538
19.9217124,-99.3713379,0.324,0.462
20.3961229,-97.833252,-0.627,0.477
16.3517676,-96.8884277,-0.337,0.48
20.3549272,-101.3049316,0.137,0.408
19.6943139,-96.6906738,0.521,0.547
18.4066544,-95.6359863,-0.055,0.49
17.6544909,-91.9665527,-0.299,0.476
21.0947502,-100.5578613,-0.084,0.46
25.7108365,-103.3044434,0.308,0.473
18.5108654,-96.1633301,-0.216,0.502
20.7458399,-99.3054199,-0.135,0.487
20.8280094,-102.8430176,-0.367,0.495
20.9306583,-101.6564941,0.259,0.45
19.2800355,-100.0085449,0.193,0.507
17.5078668,-93.3728027,-0.46,0.478
17.5707203,-101.217041,-0.538,0.365
20.9716982,-100.1623535,-0.604,0.372
21.5450657,-99.6789551,0.421,0.476
20.128155,-97.5915527,-0.486,0.454
19.5701418,-101.5905762,-0.026,0.425
18.4900283,-100.6896973,-0.758,0.42
20.25189,-98.3825684,-0.146,0.501
19.0517333,-98.404541,0.219,0.513
29.430029,-107.3913574,1.022,0.457
19.3422447,-97.3498535,-0.331,0.521
17.0462809,-95.9875488,-0.6,0.472
20.6225019,-97.4597168,-0.59,0.529
19.7563639,-104.3591309,1.065,0.425
29.2768159,-109.7424316,0.173,0.475
27.010196,-109.6105957,-0.409,0.437
22.82682,-102.4914551,0.676,0.461
19.6943139,-104.8205566,-0.473,0.428
16.9201944,-92.3840332,-0.213,0.45
18.615013,-90.1428223,0.165,0.544
28.6423887,-106.5344238,-0.082,0.473
20.1900348,-89.3737793,0.205,0.555
20.6841834,-103.8757324,0.292,0.441
21.2177003,-100.4260254,0.023,0.409
18.9894144,-100.8874512,-0.327,0.386
32.5375513,-116.3562012,0.926,0.41
17.5078668,-93.3947754,-0.49,0.48
17.9055685,-91.9226074,-0.479,0.491
16.8150577,-92.0983887,-0.209,0.472
21.2177003,-97.9211426,-0.081,0.522
18.6566542,-97.4157715,-0.514,0.519
17.7382226,-97.7453613,-0.184,0.488
19.3007745,-100.3601074,0.013,0.457
18.3858046,-98.6462402,-0.395,0.529
17.3191761,-93.6584473,-0.512,0.561
19.8183898,-102.8210449,-0.625,0.49
16.4992989,-95.4821777,-0.246,0.518
19.1347889,-96.1853027,1.043,0.57
19.2385495,-104.4689941,-0.254,0.427
28.873539,-106.7541504,0.012,0.435
18.6774709,-96.2731934,-0.102,0.527
19.3215109,-100.0964355,0.341,0.503
22.4211843,-98.0090332,-0.217,0.531
17.3820946,-93.0432129,-0.695,0.442
19.3422447,-100.4040527,0.309,0.443
21.2177003,-98.6242676,0.042,0.481
19.4044302,-100.5578613,-0.258,0.39
20.9922139,-98.404541,-0.427,0.494
19.8803914,-98.7780762,0.042,0.52
20.8485448,-98.470459,-0.517,0.46
19.7977172,-97.2399902,0.032,0.548
22.8673176,-104.8425293,-0.254,0.353
22.8673176,-98.2067871,-0.625,0.399
32.3335585,-115.3015137,-0.028,0.455
20.128155,-101.282959,0.31,0.486
